temp_vern_min,temp_vern_inter,temp_vern_max,coeff_primordia_emission_vegetative,derivationLength,option_tallage,option_senescence,option_floraison,cutting_height,cutting_end,HCOUP,meteo_filename,cutting_dates,PS_compensation_point,leaf_primary_induction_coeff,leaf_secondary_induction_coeff,Premiecroiss,daily_vern_rate,leaf_number_max,PPRM,coeff_primordia_emission_reproductive,increase_growth_Premiecroiss,photoperiod_min,combinaison,site,sowing_date,photoperiod_max,value_C,increase_growth_C,Scenario,name
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.07,23,0.82,4,1.5,10.4,255,PLOUDANIEL,2009_09_15,10.4,1,1,255,simulation_255
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.07,17,0.82,4,1.5,10.4,256,PLOUDANIEL,2009_09_15,10.4,1,1,256,simulation_256
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,19,1.0,6,0.34,10.0,257,PLOUDANIEL,2009_09_15,10.0,1,1,257,simulation_257
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,19,1.0,6,0.34,11.2,258,PLOUDANIEL,2009_09_15,11.2,1,1,258,simulation_258
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,19,0.46,6,0.34,11.2,259,PLOUDANIEL,2009_09_15,11.2,1,1,259,simulation_259
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,19,0.46,6,0.34,11.2,260,PLOUDANIEL,2009_09_15,11.2,1,1,260,simulation_260
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,19,0.46,6,1.21,11.2,261,PLOUDANIEL,2009_09_15,11.2,1,1,261,simulation_261
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,25,0.46,6,1.21,11.2,262,PLOUDANIEL,2009_09_15,11.2,1,1,262,simulation_262
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,25,0.46,3,1.21,11.2,263,PLOUDANIEL,2009_09_15,11.2,1,1,263,simulation_263
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.026,25,0.46,3,1.21,11.2,264,PLOUDANIEL,2009_09_15,11.2,1,1,264,simulation_264
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,19,1.0,5,0.63,10.4,265,PLOUDANIEL,2009_09_15,10.4,1,1,265,simulation_265
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,19,1.0,5,1.5,10.4,266,PLOUDANIEL,2009_09_15,10.4,1,1,266,simulation_266
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,19,1.0,5,1.5,10.4,267,PLOUDANIEL,2009_09_15,10.4,1,1,267,simulation_267
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,19,1.0,5,1.5,11.6,268,PLOUDANIEL,2009_09_15,11.6,1,1,268,simulation_268
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,25,1.0,5,1.5,11.6,269,PLOUDANIEL,2009_09_15,11.6,1,1,269,simulation_269
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.037,25,1.0,5,1.5,11.6,270,PLOUDANIEL,2009_09_15,11.6,1,1,270,simulation_270
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.037,25,1.0,2,1.5,11.6,271,PLOUDANIEL,2009_09_15,11.6,1,1,271,simulation_271
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.037,25,0.46,2,1.5,11.6,272,PLOUDANIEL,2009_09_15,11.6,1,1,272,simulation_272
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.037,21,0.1,2,0.34,10.0,273,PLOUDANIEL,2009_09_15,10.0,1,1,273,simulation_273
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,21,0.1,2,0.34,10.0,274,PLOUDANIEL,2009_09_15,10.0,1,1,274,simulation_274
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,21,0.1,2,0.34,11.2,275,PLOUDANIEL,2009_09_15,11.2,1,1,275,simulation_275
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,21,0.1,5,0.34,11.2,276,PLOUDANIEL,2009_09_15,11.2,1,1,276,simulation_276
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,21,0.64,5,0.34,11.2,277,PLOUDANIEL,2009_09_15,11.2,1,1,277,simulation_277
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,21,0.64,5,0.34,11.2,278,PLOUDANIEL,2009_09_15,11.2,1,1,278,simulation_278
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,15,0.64,5,0.34,11.2,279,PLOUDANIEL,2009_09_15,11.2,1,1,279,simulation_279
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,15,0.64,5,1.21,11.2,280,PLOUDANIEL,2009_09_15,11.2,1,1,280,simulation_280
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.07,21,0.82,2,0.63,10.4,281,PLOUDANIEL,2009_09_15,10.4,1,1,281,simulation_281
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.07,21,0.82,2,0.63,11.6,282,PLOUDANIEL,2009_09_15,11.6,1,1,282,simulation_282
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,21,0.82,2,0.63,11.6,283,PLOUDANIEL,2009_09_15,11.6,1,1,283,simulation_283
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,21,0.82,5,0.63,11.6,284,PLOUDANIEL,2009_09_15,11.6,1,1,284,simulation_284
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,21,0.28,5,0.63,11.6,285,PLOUDANIEL,2009_09_15,11.6,1,1,285,simulation_285
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,15,0.28,5,0.63,11.6,286,PLOUDANIEL,2009_09_15,11.6,1,1,286,simulation_286
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.037,15,0.28,5,0.63,11.6,287,PLOUDANIEL,2009_09_15,11.6,1,1,287,simulation_287
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.037,15,0.28,5,1.5,11.6,288,PLOUDANIEL,2009_09_15,11.6,1,1,288,simulation_288
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.048,21,0.82,2,0.63,12.0,289,PLOUDANIEL,2009_09_15,12.0,1,1,289,simulation_289
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.048,21,0.82,2,0.63,10.8,290,PLOUDANIEL,2009_09_15,10.8,1,1,290,simulation_290
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.048,21,0.28,2,0.63,10.8,291,PLOUDANIEL,2009_09_15,10.8,1,1,291,simulation_291
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.048,15,0.28,2,0.63,10.8,292,PLOUDANIEL,2009_09_15,10.8,1,1,292,simulation_292
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.048,15,0.28,5,0.63,10.8,293,PLOUDANIEL,2009_09_15,10.8,1,1,293,simulation_293
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.048,15,0.28,5,1.5,10.8,294,PLOUDANIEL,2009_09_15,10.8,1,1,294,simulation_294
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.015,15,0.28,5,1.5,10.8,295,PLOUDANIEL,2009_09_15,10.8,1,1,295,simulation_295
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,15,0.28,5,1.5,10.8,296,PLOUDANIEL,2009_09_15,10.8,1,1,296,simulation_296
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.015,15,0.1,4,1.5,11.2,297,PLOUDANIEL,2009_09_15,11.2,1,1,297,simulation_297
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.015,15,0.1,4,1.5,10.0,298,PLOUDANIEL,2009_09_15,10.0,1,1,298,simulation_298
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,15,0.1,4,1.5,10.0,299,PLOUDANIEL,2009_09_15,10.0,1,1,299,simulation_299
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,15,0.1,7,1.5,10.0,300,PLOUDANIEL,2009_09_15,10.0,1,1,300,simulation_300
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,15,0.1,7,1.5,10.0,301,PLOUDANIEL,2009_09_15,10.0,1,1,301,simulation_301
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,21,0.1,7,1.5,10.0,302,PLOUDANIEL,2009_09_15,10.0,1,1,302,simulation_302
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,21,0.1,7,0.63,10.0,303,PLOUDANIEL,2009_09_15,10.0,1,1,303,simulation_303
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,21,0.64,7,0.63,10.0,304,PLOUDANIEL,2009_09_15,10.0,1,1,304,simulation_304
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.059,17,0.1,7,0.34,11.2,305,PLOUDANIEL,2009_09_15,11.2,1,1,305,simulation_305
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,17,0.1,7,0.34,11.2,306,PLOUDANIEL,2009_09_15,11.2,1,1,306,simulation_306
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,17,0.64,7,0.34,11.2,307,PLOUDANIEL,2009_09_15,11.2,1,1,307,simulation_307
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,17,0.64,4,0.34,11.2,308,PLOUDANIEL,2009_09_15,11.2,1,1,308,simulation_308
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,23,0.64,4,0.34,11.2,309,PLOUDANIEL,2009_09_15,11.2,1,1,309,simulation_309
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,23,0.64,4,0.34,10.0,310,PLOUDANIEL,2009_09_15,10.0,1,1,310,simulation_310
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,23,0.64,4,1.21,10.0,311,PLOUDANIEL,2009_09_15,10.0,1,1,311,simulation_311
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.026,23,0.64,4,1.21,10.0,312,PLOUDANIEL,2009_09_15,10.0,1,1,312,simulation_312
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.07,17,0.64,3,0.05,12.0,313,PLOUDANIEL,2009_09_15,12.0,1,1,313,simulation_313
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.07,17,0.64,3,0.92,12.0,314,PLOUDANIEL,2009_09_15,12.0,1,1,314,simulation_314
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,17,0.64,3,0.92,12.0,315,PLOUDANIEL,2009_09_15,12.0,1,1,315,simulation_315
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,17,0.64,3,0.92,10.8,316,PLOUDANIEL,2009_09_15,10.8,1,1,316,simulation_316
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,23,0.64,3,0.92,10.8,317,PLOUDANIEL,2009_09_15,10.8,1,1,317,simulation_317
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,23,0.1,3,0.92,10.8,318,PLOUDANIEL,2009_09_15,10.8,1,1,318,simulation_318
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.037,23,0.1,3,0.92,10.8,319,PLOUDANIEL,2009_09_15,10.8,1,1,319,simulation_319
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.037,23,0.1,6,0.92,10.8,320,PLOUDANIEL,2009_09_15,10.8,1,1,320,simulation_320
